user_id,recipe_id,date,rating,u,i
55221,55840,2009-07-15,4.0,3546,62689
142361,319693,2010-08-01,5.0,4109,91834
37449,113918,2005-04-27,4.0,275,77178
58439,177000,2008-03-14,5.0,44,107594
763360,35987,2011-05-31,1.0,11058,40159
369715,414921,2010-04-15,4.0,260,73382
211184,326985,2008-11-05,4.0,630,113210
1304710,102696,2009-07-29,5.0,6611,125364
191015,152845,2010-07-06,5.0,2873,137714
791287,381369,2009-07-15,5.0,5753,19267
251686,80204,2008-06-04,0.0,8765,12583
19774,40983,2002-12-26,5.0,4316,52050
57222,67949,2007-05-06,5.0,4,36207
1239906,391103,2009-09-26,4.0,337,59625
677221,63786,2011-04-10,5.0,13771,154054
226863,359929,2010-12-29,5.0,267,20086
227652,127424,2005-08-05,5.0,221,79333
37713,41460,2002-10-03,5.0,9129,33570
8606,66035,2005-03-25,5.0,3487,28768
1214481,89204,2011-04-08,5.0,21151,134610
8629,186287,2010-07-05,4.0,541,146852
131126,412433,2010-04-22,5.0,124,153545
327600,34943,2007-11-14,4.0,2499,11440
152415,38846,2008-07-11,5.0,20677,153988
1223919,126611,2009-10-04,5.0,10301,111032
13483,20928,2002-04-07,4.0,330,60001
269331,78897,2008-10-16,5.0,2689,127317
65502,441648,2011-03-16,5.0,1279,110597
122993,103126,2004-11-15,5.0,4186,75727
386585,162173,2008-05-15,5.0,85,36484
312208,127029,2008-07-21,5.0,10083,120746
695933,110379,2008-08-29,5.0,981,12795
391787,55796,2012-06-01,5.0,21469,39715
174096,378586,2012-02-13,5.0,373,110564
197023,166427,2006-05-27,5.0,455,127709
223926,536,2005-07-05,5.0,2905,102776
14410,219251,2012-07-20,0.0,738,177420
13483,22751,2009-03-30,4.0,330,98186
43083,114223,2005-10-04,4.0,2891,2218
739360,360528,2011-07-24,4.0,12740,48013
39835,83051,2004-10-18,5.0,384,38295
622028,65340,2008-01-20,5.0,24721,92748
40231,13816,2006-09-05,5.0,8920,23523
59473,104975,2006-11-20,5.0,2493,153429
1072593,292373,2013-08-10,5.0,736,28850
772128,28165,2009-11-02,5.0,1338,126120
838461,65459,2008-07-15,4.0,7354,33248
398658,23923,2006-12-02,5.0,20987,130796
621626,387562,2010-09-01,5.0,1479,127667
184469,294620,2012-11-09,5.0,12876,175886
146310,67688,2005-07-27,2.0,2202,7948
85873,70115,2005-08-31,5.0,3778,100101
208755,249614,2007-09-06,3.0,1439,157081
30746,19288,2002-04-02,0.0,14278,136162
346798,116152,2006-11-10,4.0,19043,142928
289709,327695,2009-04-24,0.0,2773,51665
146783,219157,2007-07-16,5.0,3445,110881
490142,224691,2009-01-13,4.0,2379,46599
114882,28025,2008-06-17,4.0,4805,111204
592826,128952,2008-03-06,5.0,15355,15775
424680,417587,2011-09-15,5.0,94,83339
200930,26138,2008-01-07,5.0,4871,97369
205783,206487,2007-02-18,4.0,1042,166133
126716,24938,2004-11-19,5.0,8428,123833
21752,33879,2002-08-12,5.0,342,23912
68960,101036,2009-04-16,5.0,10,28894
709902,111758,2011-02-01,5.0,3109,134262
76533,69448,2003-10-14,5.0,21946,129482
61660,199146,2008-07-10,5.0,295,120092
38261,44051,2006-11-27,5.0,12406,79753
568123,22755,2008-08-28,4.0,6834,63141
2549237,439668,2013-08-11,4.0,505,39106
454745,12369,2008-11-07,4.0,18238,72207
177753,149540,2006-12-31,5.0,5094,150197
58104,205034,2007-02-06,4.0,319,167266
169850,61414,2009-03-10,5.0,3783,9190
62103,23807,2008-01-13,4.0,19023,153741
566447,32204,2008-07-03,4.0,8595,135961
82616,7397,2004-01-29,5.0,51,2291
521863,28768,2009-01-01,5.0,4209,10394
628279,371970,2009-05-20,5.0,5285,86491
315084,143358,2008-08-14,4.0,1612,122219
2130957,91665,2013-04-06,5.0,17054,86923
559290,38678,2008-10-03,5.0,12838,136718
199020,24618,2005-03-14,5.0,2254,11933
47151,95222,2005-11-01,5.0,5060,125637
737715,254138,2008-11-25,5.0,9436,21430
702607,247778,2008-09-21,5.0,3112,11398
218455,92118,2008-11-17,5.0,8069,75960
520092,11345,2008-12-18,2.0,20091,32511
157785,160337,2008-04-16,5.0,1707,87456
37449,344776,2009-02-08,5.0,275,138107
232669,193747,2007-10-17,5.0,326,109148
337963,274348,2008-06-27,2.0,39,136219
140132,242547,2013-06-30,5.0,453,51574
1813609,59965,2013-04-20,5.0,24804,97450
870346,71557,2008-09-02,4.0,13034,105478
130133,53965,2012-07-30,5.0,2412,50613
56447,19908,2002-12-12,5.0,2728,113931
1365025,298078,2013-07-05,3.0,1150,164859
1354092,186848,2012-05-28,5.0,6772,40959
366559,108851,2007-08-12,5.0,12612,76724
4601,30303,2006-02-28,3.0,7123,31663
5060,28531,2007-10-18,5.0,17,84928
407007,237759,2009-06-14,5.0,865,173220
1701315,455053,2011-06-17,5.0,4589,43107
241241,148235,2010-01-24,4.0,7257,72039
8688,253289,2008-01-01,5.0,235,175163
37305,137630,2005-12-02,5.0,238,120700
254614,176249,2006-10-20,5.0,551,132039
632249,241846,2008-04-01,5.0,775,174662
241140,57770,2011-04-30,5.0,2516,162865
386447,5368,2015-01-05,5.0,5200,26470
290010,68812,2009-09-18,4.0,612,35510
134011,10759,2005-01-26,5.0,135,10908
560491,113983,2012-08-15,5.0,249,57868
47723,48943,2012-11-25,5.0,1055,119728
442988,110700,2010-05-06,5.0,78,163623
581162,305282,2012-05-13,5.0,23858,145316
1469974,79595,2010-01-28,5.0,15739,170097
31232,37931,2003-07-09,5.0,2598,67092
60989,67470,2007-10-29,5.0,999,167268
356892,77397,2011-01-27,4.0,7314,139822
397008,79523,2008-08-08,5.0,9894,139991
74603,95703,2004-07-16,5.0,15265,133213
169430,506386,2013-09-21,5.0,241,15413
62264,239892,2009-07-16,5.0,338,117031
283390,140836,2010-04-26,5.0,1128,136212
143387,60637,2005-11-11,5.0,2754,54362
58104,95502,2006-04-10,5.0,319,82511
125325,32499,2005-02-07,4.0,619,134540
186855,450108,2011-10-10,4.0,323,97566
182010,103762,2009-07-11,5.0,1692,77430
889489,380286,2010-04-11,4.0,2658,74715
113509,206055,2007-04-16,3.0,793,85997
164610,276999,2008-03-06,5.0,1764,118020
474322,175011,2007-07-01,5.0,2197,33227
705251,407279,2010-03-18,4.0,207,2441
1396309,201218,2011-09-29,5.0,715,110118
678857,249259,2008-05-03,5.0,1565,81995
685701,88681,2008-04-11,5.0,12133,34642
326039,215700,2008-04-10,4.0,2879,77696
182809,144826,2006-03-03,5.0,322,81783
354758,36561,2008-04-27,5.0,1214,132314
934998,102370,2009-10-09,5.0,18605,26286
39835,320122,2008-10-16,4.0,384,51946
119859,5314,2004-01-01,4.0,11621,134461
632249,71503,2009-03-17,3.0,775,9434
30534,478224,2012-05-03,5.0,508,110271
5060,47739,2003-08-10,5.0,17,39868
101823,110726,2005-03-15,4.0,25,7186
189280,190465,2007-02-05,4.0,677,158601
56112,82878,2004-02-04,5.0,89,6086
1365025,2791,2013-07-03,4.0,1150,96830
124249,148283,2007-02-15,4.0,515,36444
519708,25509,2008-08-17,5.0,3140,7182
482376,422768,2011-05-09,5.0,247,69696
41578,89853,2004-06-15,5.0,184,158538
37779,32426,2005-01-17,5.0,380,35635
116137,194196,2009-07-09,5.0,12647,143833
93446,61459,2005-09-04,5.0,1277,128090
37449,153845,2011-10-09,4.0,275,64317
359220,225964,2008-02-22,4.0,3300,46628
37449,477700,2012-05-14,5.0,275,135380
28691,78922,2006-09-19,5.0,17013,27243
42367,17596,2003-02-07,5.0,6333,165856
242122,197958,2007-12-29,5.0,17938,75963
36187,217668,2011-08-11,4.0,4898,122968
162826,223507,2007-04-25,5.0,348,149050
285039,67256,2012-11-04,4.0,481,55772
187281,66443,2008-11-29,5.0,604,30988
61660,49750,2003-04-16,5.0,295,166153
286566,482102,2013-03-10,4.0,345,161503
382996,35184,2010-01-01,5.0,24502,83648
88776,29598,2007-09-27,5.0,22343,106973
285051,43826,2006-04-01,5.0,4867,84216
653438,216297,2014-04-16,5.0,907,51857
230579,22367,2010-01-16,5.0,4539,144905
1186940,81047,2009-11-08,5.0,5889,80962
50472,102190,2006-10-22,5.0,304,122530
280271,427042,2011-08-03,5.0,55,17505
52800,57666,2003-04-10,5.0,1050,43837
20754,128352,2006-03-02,5.0,1239,36104
424680,363630,2011-10-20,5.0,94,171347
128473,234275,2008-03-06,5.0,208,158113
659666,16371,2007-11-30,3.0,9271,100654
452355,307783,2013-04-07,5.0,1487,7211
2549237,294914,2013-08-03,4.0,505,18680
486725,49950,2013-10-02,5.0,816,149364
63128,67573,2004-08-06,5.0,991,6880
1680722,457562,2011-06-30,5.0,2324,120599
437904,80204,2017-02-13,5.0,5647,12583
211184,245193,2010-04-09,5.0,630,162744
704545,74279,2009-01-05,5.0,14649,27953
1355934,373168,2011-01-20,5.0,1199,14416
491437,159364,2007-08-05,5.0,1505,146760
1027405,9054,2015-10-04,5.0,11387,8674
386849,126259,2010-07-20,3.0,2020,81233
50431,45940,2009-12-11,5.0,24044,130650
373245,103140,2006-11-25,5.0,16885,63242
481092,253318,2008-05-21,5.0,636,18749
209983,142115,2006-03-13,5.0,3227,155501
124901,40643,2004-03-27,5.0,7748,139466
584571,11336,2008-03-03,5.0,5694,82424
400708,329576,2009-04-02,4.0,560,132663
67103,101490,2013-08-27,5.0,1278,32987
440735,80667,2011-01-05,4.0,779,9771
93446,187157,2008-05-14,5.0,1277,116722
294000,22036,2008-05-07,5.0,3909,38223
450004,43091,2009-01-23,5.0,114,169966
617669,38806,2009-01-08,5.0,8058,21072
175492,369103,2009-11-12,5.0,900,153491
239758,428004,2010-06-26,5.0,361,84796
250238,132052,2006-04-22,5.0,847,74148
73988,94941,2008-01-27,4.0,7161,90627
164368,22751,2005-05-15,5.0,1403,98186
172169,34433,2004-12-02,4.0,1467,38457
119445,86043,2005-03-02,5.0,19076,175829
527607,215975,2008-01-12,5.0,176,19527
450571,96927,2009-09-07,5.0,686,132961
941891,81968,2010-02-19,5.0,6531,9779
1311088,12707,2010-09-15,5.0,10867,30162
181127,88175,2007-01-24,5.0,9938,46108
180898,112622,2010-12-18,5.0,200,162005
452355,170340,2012-09-20,5.0,1487,13497
125773,108775,2009-02-09,5.0,996,95442
95241,222354,2010-08-24,5.0,1260,93592
424680,453316,2011-10-19,5.0,94,67524
221416,69850,2005-08-01,5.0,13941,152495
180898,152742,2007-12-29,5.0,200,16634
463435,177343,2011-03-13,5.0,1265,109768
422893,159983,2008-05-13,4.0,484,113912
219318,213191,2007-05-29,5.0,1573,60133
59064,63365,2004-07-25,5.0,189,51725
197374,144806,2005-11-15,4.0,13337,14991
789516,113542,2010-08-17,5.0,1966,131697
46104,23682,2005-01-18,5.0,4531,93902
144204,137080,2009-01-27,5.0,2096,24578
46759,155186,2008-08-23,5.0,14394,61725
194207,129859,2008-05-02,0.0,11580,36826
884717,72490,2011-09-12,5.0,10823,153939
38643,98221,2007-05-06,5.0,7349,70951
537937,174179,2009-10-25,4.0,1090,1200
112864,41418,2010-03-07,4.0,5058,53415
419970,108007,2007-08-12,4.0,7794,4611
733775,99247,2014-01-23,5.0,18441,161821
93006,61946,2004-06-17,5.0,2717,103415
374520,46596,2007-11-15,5.0,1248,109481
228458,206371,2007-09-11,4.0,832,174333
41578,64174,2003-09-10,5.0,184,112476
179133,218397,2011-07-30,5.0,248,26734
522744,38510,2008-11-04,5.0,11318,103956
485151,49232,2009-03-18,5.0,6186,92594
634448,26557,2008-09-08,4.0,8821,147427
177085,16371,2005-01-20,5.0,192,100654
851405,185599,2009-06-28,5.0,5165,139414
115108,116839,2007-02-20,4.0,3833,42296
1613769,297777,2010-07-27,5.0,22057,113729
286558,157479,2007-06-28,4.0,6085,108826
54187,171148,2007-09-23,5.0,2875,44982
232480,34619,2006-02-25,5.0,2203,82427
330505,70420,2008-01-26,4.0,5862,169512
354758,59468,2007-01-24,5.0,1214,157416
407088,98044,2010-05-02,5.0,1312,16013
446523,236089,2008-05-07,5.0,497,100635
225896,81319,2007-10-08,4.0,6172,132891
1042443,292582,2008-12-23,4.0,11647,57796
164610,20838,2007-10-25,4.0,1764,113633
281701,161324,2006-03-19,4.0,5936,52953
550557,44311,2010-10-10,5.0,2171,67942
27443,20689,2007-01-16,5.0,95,45593
1204147,13949,2009-08-17,4.0,10447,7480
51475,141524,2011-09-13,0.0,18925,131249
195137,182171,2010-02-24,4.0,2116,44473
37449,144676,2006-01-29,5.0,275,96354
18391,59511,2004-07-17,5.0,1192,68356
31499,22911,2002-04-07,5.0,854,3503
182010,67949,2005-07-09,5.0,1692,36207
137165,153549,2007-12-10,5.0,1259,134834
1516722,120570,2011-03-12,3.0,5018,49710
168069,65477,2004-11-28,5.0,14071,123951
20480,370726,2009-06-07,5.0,1072,109512
194114,237263,2008-09-27,5.0,12768,77894
398275,262591,2008-01-06,4.0,327,45257
39194,56846,2005-09-24,5.0,402,89034
353579,134216,2007-07-09,4.0,1229,6840
21752,92317,2004-05-31,5.0,342,81283
330505,161035,2006-09-30,4.0,5862,165097
542891,382429,2009-07-23,5.0,4060,14100
68884,77479,2004-12-15,5.0,852,56975
107583,286884,2008-11-05,4.0,141,68069
269891,14503,2007-04-27,5.0,751,155039
2001356926,18816,2017-03-22,3.0,3632,9677
231507,324085,2010-08-06,4.0,303,69935
578353,30317,2009-03-27,4.0,5586,85730
174706,83666,2006-09-10,5.0,3271,43982
318262,28148,2015-01-19,5.0,171,127080
678857,11753,2009-12-14,5.0,1565,77154
36902,84030,2009-08-17,3.0,19906,152073
58104,231841,2010-05-11,4.0,319,35691
204024,426585,2012-10-15,5.0,349,168634
204024,214142,2008-07-20,5.0,349,171760
141293,200296,2008-04-03,5.0,296,32114
661999,68063,2009-07-14,5.0,1419,56232
1378713,384905,2010-08-09,5.0,2507,85366
4470,61748,2004-05-19,5.0,100,90082
936661,54257,2008-12-02,5.0,21922,52334
461099,33410,2009-05-23,5.0,14880,56052
269521,219536,2007-06-28,4.0,156,134568
47510,180508,2008-06-05,5.0,728,56673
407338,316907,2009-03-09,5.0,2411,36424
194904,47241,2011-03-29,4.0,24322,159157
272731,42203,2007-07-24,4.0,7071,112962
204452,32880,2013-05-06,5.0,5187,42044
50141,29608,2010-01-24,5.0,1791,120209
226918,139782,2008-12-23,5.0,2281,9787
157167,172589,2008-06-09,5.0,3186,127847
20371,13608,2001-11-25,5.0,2556,57667
477411,250611,2009-05-21,4.0,1273,26595
253884,14406,2008-10-17,5.0,6087,47500
840768,13849,2009-07-01,5.0,317,106140
361931,370144,2009-05-17,5.0,1307,22857
339260,253572,2009-01-14,5.0,359,40837
837251,266366,2008-06-13,4.0,344,68947
143318,384484,2010-01-15,5.0,1737,62175
904483,359160,2009-03-06,5.0,1409,44710
137854,153125,2011-11-24,5.0,4140,138896
145352,170117,2007-06-18,5.0,452,28717
336177,241869,2007-07-24,3.0,6966,21305
341170,412047,2010-03-04,5.0,1275,55843
494593,249313,2008-08-28,5.0,5568,32013
705794,164821,2008-01-10,5.0,18719,177501
271618,73488,2007-05-20,5.0,6223,95918
246482,427600,2010-06-04,5.0,157,177121
191533,105821,2011-12-12,5.0,473,170699
85018,342104,2009-10-07,5.0,795,120470
298199,417083,2017-02-15,3.0,5383,36973
91392,26257,2005-04-02,5.0,1483,61366
169430,204990,2008-03-19,5.0,241,170066
213139,150492,2010-01-28,5.0,159,117667
121684,75211,2005-04-15,5.0,4045,22530
103142,74982,2004-11-17,5.0,8031,33305
51138,171543,2010-03-27,5.0,10574,63223
337120,287183,2008-07-09,5.0,8142,173432
1240773,40383,2009-09-13,5.0,15960,44791
239758,174350,2008-06-25,5.0,361,150814
359220,133751,2009-03-17,3.0,3300,161692
76535,165618,2007-01-29,5.0,5,40458
535633,338923,2009-04-07,5.0,946,28184
27783,17083,2002-01-21,5.0,1709,669
101034,76003,2005-06-30,5.0,276,46812
125349,64355,2004-05-30,5.0,1538,176033
87563,288307,2011-09-12,0.0,6993,138875
377581,25446,2007-02-26,4.0,557,143777
315671,159032,2006-07-12,5.0,13597,122147
353205,3066,2007-11-04,5.0,7573,108504
172805,47360,2006-02-14,4.0,12595,34226
157306,38846,2004-09-23,5.0,7554,153988
226462,144854,2008-03-10,5.0,770,99244
199848,377142,2010-05-20,5.0,564,26513
194886,49896,2013-01-24,5.0,3929,177109
839492,27841,2013-09-24,4.0,1139,148345
498271,349845,2011-03-09,5.0,245,131274
20480,367498,2009-05-12,5.0,1072,98055
338322,59356,2008-04-15,5.0,7910,95779
597054,75453,2011-10-30,5.0,12491,167419
131126,344901,2009-04-04,4.0,124,26277
1122161,69089,2009-06-21,5.0,4168,54421
54678,82900,2004-03-17,5.0,685,3145
442988,264719,2007-11-11,0.0,78,26608
571995,251246,2007-11-09,5.0,21426,42470
384657,246602,2010-02-06,2.0,2917,3813
482933,318956,2008-12-30,5.0,680,59598
176481,92555,2005-07-17,5.0,548,134305
1117099,4292,2010-01-22,5.0,5216,64601
107135,30713,2008-11-26,5.0,108,114023
323186,367670,2009-05-26,5.0,172,93092
172760,30698,2008-11-02,5.0,13215,101166
116315,32454,2004-07-08,5.0,379,113422
233839,3954,2017-04-15,5.0,8162,125461
4753,31379,2005-08-22,5.0,9547,94386
408454,248572,2007-12-04,4.0,6605,12782
860079,371185,2009-05-22,5.0,476,30936
444132,431100,2010-08-10,5.0,65,35057
52282,30577,2003-08-16,5.0,829,111776
5060,41958,2002-11-10,5.0,17,38206
161265,155187,2006-05-20,5.0,4967,43447
166642,294914,2011-06-28,5.0,236,18680
1680722,483594,2012-08-26,5.0,2324,161216
6258,18177,2002-04-27,5.0,20,12113
259006,121490,2005-11-29,5.0,6562,62794
6651,286405,2010-06-10,5.0,2169,170363
53425,75195,2004-02-11,5.0,2226,86962
227607,237224,2008-09-03,3.0,796,61922
593424,73825,2008-01-02,5.0,4580,154916
637486,132453,2009-07-03,4.0,2677,112852
145960,74146,2006-09-30,5.0,2828,155279
1072593,265082,2011-02-05,5.0,736,128253
207176,88298,2006-01-21,5.0,819,23183
1418189,16887,2012-07-19,5.0,3515,15076
248023,103799,2007-08-02,4.0,3556,128994
182010,193061,2007-01-12,5.0,1692,14342
197023,263428,2009-08-05,5.0,455,113384
199418,76645,2005-11-30,5.0,1052,71313
23302,18286,2002-02-25,5.0,1708,106867
172369,66947,2006-04-09,5.0,1258,44040
58104,49206,2003-02-03,5.0,319,62588
424680,466725,2012-01-23,5.0,94,98969
60989,151571,2008-04-07,5.0,999,135611
179133,503679,2014-04-19,5.0,248,131328
9717,352691,2009-05-26,0.0,4773,75058
41578,333064,2008-12-24,5.0,184,18669
86318,309034,2012-12-16,3.0,112,98455
185926,169740,2008-06-26,5.0,2144,148891
85573,305261,2015-08-16,5.0,2744,17275
345179,196537,2010-01-24,0.0,12414,59838
153188,91840,2007-11-17,4.0,1790,46918
47892,412367,2011-05-28,5.0,305,111351
482376,509255,2014-12-02,5.0,247,55634
39301,43901,2013-01-01,5.0,762,15450
179133,115407,2005-08-15,5.0,248,11376
177933,204034,2007-01-13,5.0,623,39752
267853,295191,2009-04-12,5.0,5723,108285
452940,233815,2008-05-14,4.0,347,73797
323186,513928,2014-03-07,5.0,172,118736
163077,201605,2010-10-28,5.0,3485,59356
345380,209214,2009-01-31,4.0,13216,24417
1056692,325034,2013-01-02,4.0,122,47008
1168939,89007,2010-05-26,5.0,11670,172853
52282,67745,2003-09-11,4.0,829,149829
128473,7886,2005-07-31,5.0,208,106122
163112,378763,2009-11-11,4.0,929,72575
889443,34510,2008-08-20,5.0,2650,157685
38961,82466,2004-01-30,5.0,5853,2943
560491,168347,2013-03-13,5.0,249,169
279912,243419,2009-01-18,4.0,3105,42919
322453,68843,2006-10-17,2.0,9114,87035
192581,150898,2008-06-17,5.0,833,77036
230860,428568,2010-06-15,5.0,75,11017
89831,119428,2006-02-22,5.0,130,29132
206747,91043,2008-01-14,3.0,1159,93442
330505,91735,2008-10-13,4.0,5862,93480
209441,141821,2005-10-28,5.0,109,152564
258285,235379,2007-11-05,5.0,1283,101831
169357,125209,2008-04-09,5.0,3853,52176
68357,144067,2006-12-07,5.0,3740,36219
189500,55974,2006-01-09,5.0,6598,105604
2001047423,426424,2018-01-18,5.0,8900,33798
29782,328336,2008-10-07,5.0,137,20345
52282,55515,2003-09-28,4.0,829,46597
2210073,198504,2014-03-18,5.0,20061,38634
437973,54767,2007-10-06,5.0,3932,87988
360611,63017,2007-08-12,5.0,8543,47952
329769,307052,2008-07-16,5.0,356,78940
82994,58389,2013-08-18,1.0,2972,9077
107135,342227,2011-10-23,5.0,108,76560
81611,229001,2008-06-07,4.0,1287,108899
206779,151732,2011-04-07,5.0,3743,60930
463202,224382,2007-06-23,3.0,2074,28109
93006,23694,2005-07-07,4.0,2717,87299
29014,22827,2003-09-10,5.0,2831,72910
37636,90322,2004-08-21,5.0,831,80022
61660,69650,2008-05-31,5.0,295,120164
114356,9746,2008-02-29,0.0,11574,9002
328048,422885,2010-05-21,5.0,653,60840
682003,42071,2009-03-01,3.0,22503,84437
1620171,167764,2011-10-29,5.0,1438,160040
227652,23939,2007-07-27,5.0,221,49181
1134625,266614,2010-03-28,4.0,7445,126543
140132,213191,2009-03-09,5.0,453,60133
207176,19809,2007-01-24,5.0,819,97341
1330315,276879,2010-01-06,5.0,4891,155754
73988,106335,2006-03-08,3.0,7161,72351
56003,37158,2007-09-09,5.0,462,238
678366,76491,2009-09-27,5.0,67,45968
936601,147914,2008-11-11,5.0,1824,31926
344231,197533,2007-10-14,5.0,948,90892
383853,356054,2009-03-19,4.0,771,53267
175492,387595,2009-09-23,5.0,900,38545
2216717,105830,2013-09-19,5.0,10682,56054
424680,399768,2010-05-18,5.0,94,49689
1105991,149859,2010-02-26,5.0,1280,141670
330561,37889,2007-01-02,5.0,10625,29330
64203,69131,2004-11-11,5.0,321,76486
490200,138528,2009-01-03,5.0,6036,62068
92886,69240,2007-06-05,5.0,363,171522
226867,455068,2011-06-04,5.0,3604,87155
21752,241879,2007-08-15,4.0,342,23225
46660,103934,2008-12-01,5.0,2605,2945
254614,97085,2009-02-10,5.0,551,46833
35106,247808,2012-02-26,2.0,2043,7753
1636470,116610,2013-05-14,5.0,4494,28794
588876,106499,2009-02-10,5.0,20327,98825
1592049,475041,2012-03-08,5.0,11973,147382
1322474,64635,2010-03-02,5.0,18066,20822
1275380,208539,2009-07-28,5.0,1865,83019
120161,18725,2004-07-14,5.0,10020,90215
337120,184657,2008-06-24,4.0,8142,153889
226066,92658,2008-02-14,5.0,426,106555
25438,32204,2009-01-21,5.0,13431,135961
424680,368370,2009-09-18,5.0,94,18595
93911,122250,2010-10-02,0.0,2277,71337
1307128,60235,2010-10-14,0.0,20763,114480
442070,126580,2009-08-09,5.0,2132,136252
87236,32204,2004-10-17,5.0,442,135961
47892,399366,2010-07-10,4.0,305,80413
241948,217803,2012-04-12,5.0,15083,68149
168462,152072,2006-10-08,5.0,1304,6791
106580,40497,2004-09-23,5.0,7784,105732
1657616,10125,2012-06-17,5.0,1417,25290
133174,220719,2007-10-09,5.0,164,71090
17803,4227,2009-09-15,5.0,350,124506
39404,12374,2004-09-30,5.0,3712,1600
39322,112691,2011-07-11,5.0,12475,34880
303427,169200,2015-04-26,5.0,1344,136488
28201,31286,2002-07-04,5.0,283,165439
37779,47504,2003-03-05,5.0,380,72453
343958,46501,2009-01-11,4.0,10249,79316
38901,15779,2006-12-29,5.0,4042,165528
246145,65340,2007-10-17,5.0,2211,92748
788414,335597,2011-11-25,5.0,2232,169597
1628373,147262,2013-08-09,5.0,692,115333
448748,55673,2007-07-22,5.0,17293,21342
95743,20500,2004-01-24,5.0,552,32541
147175,277591,2008-02-06,5.0,4560,20247
93446,319218,2008-10-06,5.0,1277,50223
706608,59106,2008-03-20,5.0,1379,60584
64154,204901,2007-09-17,5.0,320,154801
28636,211896,2009-02-25,5.0,711,93058
377929,97496,2014-11-11,5.0,3876,9651
232673,126611,2007-03-03,5.0,2708,111032
13063,10046,2002-02-14,5.0,3892,83725
334010,81138,2010-01-11,4.0,2238,162925
15572,34046,2002-12-14,5.0,1206,117557
186855,353256,2010-04-05,5.0,323,106132
58104,390604,2010-03-08,5.0,319,119249
38218,94231,2004-12-05,5.0,1284,68140
199848,50432,2006-07-30,5.0,564,163312
280271,466905,2014-10-26,5.0,55,120798
20480,304187,2008-06-12,5.0,1072,127192
41578,45875,2005-05-19,5.0,184,137919
1249468,321298,2012-05-09,5.0,5892,17267
431813,175785,2007-07-18,5.0,955,111250
216999,187067,2007-08-05,5.0,2852,67427
97404,72779,2004-10-12,5.0,10728,168884
957625,241627,2008-11-29,4.0,9276,98698
49542,26769,2006-09-19,5.0,1381,144434
220348,401144,2010-11-07,5.0,179,73156
129190,27520,2006-09-13,4.0,6514,64311
426903,213535,2008-04-03,4.0,4010,91656
1926335,237726,2015-02-02,4.0,6229,102933
35106,105751,2006-09-25,1.0,2043,131005
128473,502527,2018-06-22,5.0,208,48845
222055,127060,2006-09-10,5.0,2158,127803
444132,413362,2010-04-02,5.0,65,63700
354465,76386,2007-03-15,5.0,3437,102369
722518,233153,2008-03-08,5.0,6428,3357
45999,100116,2005-09-08,5.0,4652,146577
6357,93155,2004-06-10,5.0,220,70308
526666,414611,2012-04-09,5.0,727,23467
382999,186084,2008-05-24,5.0,5124,112894
369715,23742,2009-10-21,5.0,260,118920
320427,25395,2009-10-01,5.0,2933,124560
288218,137689,2007-06-12,5.0,742,5068
184723,49534,2005-09-19,5.0,978,102211
138799,263499,2007-11-19,5.0,211,89882
870928,19871,2009-09-14,3.0,258,167259
297913,90674,2010-10-22,5.0,3414,174552
376986,239832,2010-03-28,4.0,1806,19409
9869,19479,2006-10-31,5.0,506,126848
679953,375665,2011-04-25,5.0,496,173393
244064,13909,2005-09-22,4.0,1903,90568
130819,95032,2004-10-11,5.0,190,39867
677474,68955,2010-08-13,5.0,18970,37047
71460,29828,2003-11-22,5.0,1567,107224
153918,25632,2005-04-07,2.0,20454,116769
457907,15865,2009-03-03,5.0,2535,155664
121185,74223,2005-03-04,4.0,1878,76425
87693,27493,2003-11-09,4.0,18103,86388
397008,17895,2008-09-04,5.0,9894,156953
98861,34045,2011-10-10,5.0,5947,101246
2324285,511398,2014-01-14,4.0,181,92696
33588,248236,2007-08-27,5.0,3863,52791
133174,25885,2011-06-07,5.0,164,56425
4291,185190,2009-09-13,4.0,704,114507
95743,111699,2006-01-01,5.0,552,121737
332882,78814,2008-01-04,3.0,16127,129505
537937,322129,2008-08-30,4.0,1090,43240
588391,39087,2009-04-22,5.0,14104,117899
217482,299247,2008-10-24,5.0,3830,147409
1051748,16533,2009-10-30,5.0,13669,126204
121985,163356,2009-04-12,5.0,5163,99511
1436160,25999,2011-04-05,4.0,2947,19887
286566,505316,2013-08-29,4.0,345,55633
229850,33434,2006-04-20,3.0,755,10949
206747,147186,2010-08-03,5.0,1159,125783
1306014,23618,2011-11-08,5.0,24121,144020
112907,64849,2004-06-25,5.0,24480,163192
369692,215328,2007-03-07,1.0,16886,78649
47559,10094,2003-05-04,5.0,1157,114542
157425,193905,2007-02-24,5.0,243,15965
695933,17601,2012-07-23,5.0,981,65334
64625,419034,2010-04-06,5.0,2095,42748
280716,95222,2007-05-25,5.0,2679,125637
312577,78637,2009-03-17,5.0,2631,151668
906665,90151,2013-05-01,5.0,1804,77937
125388,264354,2008-09-01,5.0,105,93669
107135,110932,2005-11-15,5.0,108,123451
317606,16884,2008-12-29,4.0,537,72253
186855,393904,2011-06-12,5.0,323,81025
312577,44888,2006-12-15,5.0,2631,21213
222478,270055,2011-08-06,5.0,97,104541
88502,53047,2010-10-18,3.0,13298,173089
336058,314874,2010-02-16,5.0,632,146667
173579,168529,2010-10-25,5.0,546,106969
